StoreNum,Last,First,HireDate,FireDate,Position,FullTime,EmpId,City,State,Zip,Street,ReceiptNumber,SaleDate,Weekend,isCash,Receipt,Quantity,Item,Id,Flavor,Food,Price,Type
3,MCCOMISH,CLARINE,2000-01-16,2000-01-18,Barista,False,26,Los Angeles,CA,90081,400 Lincoln Ave,940,2000-01-07,True,True,940,1,31,31,Apple,Croissant,1.45,Food
3,LUOTO,JENA,2000-01-27,2000-01-30,Barista,False,27,Los Angeles,CA,90081,400 Lincoln Ave,940,2000-01-07,True,True,940,1,31,31,Apple,Croissant,1.45,Food
18,LAZZARA,ROSALBA,2000-01-28,2000-01-30,Manager,True,18,Phoenix,AZ,85016,2400 Camelback Rd,574,2000-01-25,False,False,574,1,31,31,Apple,Croissant,1.45,Food
13,PADMANABHAN,JOSEF,2000-01-05,2000-01-21,Manager,True,13,Portland,OR,97209,678 Burnside St,354,2000-01-26,False,False,354,2,31,31,Apple,Croissant,1.45,Food
13,WIMBLEY,ALFONZO,2000-01-28,2000-01-30,Cashier,True,39,Portland,OR,97209,678 Burnside St,354,2000-01-26,False,False,354,2,31,31,Apple,Croissant,1.45,Food
13,SAAVEDRA,HYACINTH,2000-01-27,2000-01-29,Cashier,True,40,Portland,OR,97209,678 Burnside St,354,2000-01-26,False,False,354,2,31,31,Apple,Croissant,1.45,Food
14,CRATCH,RODNEY,2000-01-03,2000-01-17,Manager,True,14,Seattle,WA,98111,550 Thomas St,783,2000-01-22,True,False,783,1,31,31,Apple,Croissant,1.45,Food
14,SEINER,CLEMENTE,2000-01-26,2000-01-29,Barista,False,41,Seattle,WA,98111,550 Thomas St,783,2000-01-22,True,False,783,1,31,31,Apple,Croissant,1.45,Food
14,ROLLINGER,SANTOS,2000-01-13,2000-01-25,Shift Manager,True,42,Seattle,WA,98111,550 Thomas St,783,2000-01-22,True,False,783,1,31,31,Apple,Croissant,1.45,Food
14,JI,STARLA,2000-01-07,2000-01-12,Shift Manager,True,43,Seattle,WA,98111,550 Thomas St,783,2000-01-22,True,False,783,1,31,31,Apple,Croissant,1.45,Food
14,KOVALCHIK,DARRICK,2000-01-08,2000-01-21,Barista,True,44,Seattle,WA,98111,550 Thomas St,783,2000-01-22,True,False,783,1,31,31,Apple,Croissant,1.45,Food
13,PADMANABHAN,JOSEF,2000-01-05,2000-01-21,Manager,True,13,Portland,OR,97209,678 Burnside St,188,2000-01-11,False,True,188,4,31,31,Apple,Croissant,1.45,Food
13,WIMBLEY,ALFONZO,2000-01-28,2000-01-30,Cashier,True,39,Portland,OR,97209,678 Burnside St,188,2000-01-11,False,True,188,4,31,31,Apple,Croissant,1.45,Food
13,SAAVEDRA,HYACINTH,2000-01-27,2000-01-29,Cashier,True,40,Portland,OR,97209,678 Burnside St,188,2000-01-11,False,True,188,4,31,31,Apple,Croissant,1.45,Food
8,MARSCHALL,WYATT,2000-01-04,2000-01-30,Manager,True,8,Santa Barbara,CA,93108,1337 Anacapa St,872,2000-01-07,True,True,872,4,31,31,Apple,Croissant,1.45,Food
20,DEBRECHT,JERALD,2000-01-04,2000-01-19,Manager,True,20,Tucson,AZ,85701,1900 Speedway Blvd,68,2000-01-11,False,True,68,4,31,31,Apple,Croissant,1.45,Food
20,BARRIE,RENE,2000-01-20,2000-01-28,Manager,True,21,Tucson,AZ,85701,1900 Speedway Blvd,68,2000-01-11,False,True,68,4,31,31,Apple,Croissant,1.45,Food
20,BRANDSTETTER,MOISES,2000-01-04,2000-01-10,Shift Manager,True,50,Tucson,AZ,85701,1900 Speedway Blvd,68,2000-01-11,False,True,68,4,31,31,Apple,Croissant,1.45,Food
2,ROHLA,JESSE,2000-03-27,2000-08-30,Manager,True,2,San Luis Obispo,CA,93405,1430 Chorro St,638,2000-01-14,True,True,638,2,31,31,Apple,Croissant,1.45,Food
2,PESCH,MARGARETT,2000-01-26,2000-01-30,Cashier,True,22,San Luis Obispo,CA,93405,1430 Chorro St,638,2000-01-14,True,True,638,2,31,31,Apple,Croissant,1.45,Food
2,HAUSLADEN,LUISE,2000-01-22,2000-01-29,Shift Manager,True,23,San Luis Obispo,CA,93405,1430 Chorro St,638,2000-01-14,True,True,638,2,31,31,Apple,Croissant,1.45,Food
2,IWANEJKO,BEA,2000-01-21,2000-01-24,Manager,True,24,San Luis Obispo,CA,93405,1430 Chorro St,638,2000-01-14,True,True,638,2,31,31,Apple,Croissant,1.45,Food
20,DEBRECHT,JERALD,2000-01-04,2000-01-19,Manager,True,20,Tucson,AZ,85701,1900 Speedway Blvd,805,2000-01-07,True,False,805,4,31,31,Apple,Croissant,1.45,Food
20,BARRIE,RENE,2000-01-20,2000-01-28,Manager,True,21,Tucson,AZ,85701,1900 Speedway Blvd,805,2000-01-07,True,False,805,4,31,31,Apple,Croissant,1.45,Food
20,BRANDSTETTER,MOISES,2000-01-04,2000-01-10,Shift Manager,True,50,Tucson,AZ,85701,1900 Speedway Blvd,805,2000-01-07,True,False,805,4,31,31,Apple,Croissant,1.45,Food
18,LAZZARA,ROSALBA,2000-01-28,2000-01-30,Manager,True,18,Phoenix,AZ,85016,2400 Camelback Rd,123,2000-01-18,False,False,123,4,31,31,Apple,Croissant,1.45,Food
3,HUCKABEE,COLLEEN,2000-01-18,2000-01-28,Manager,True,3,Los Angeles,CA,90081,400 Lincoln Ave,373,2000-01-27,False,True,373,4,31,31,Apple,Croissant,1.45,Food
3,TYSARCZYK,BENNY,2000-01-19,2000-01-20,Cashier,False,25,Los Angeles,CA,90081,400 Lincoln Ave,373,2000-01-27,False,True,373,4,31,31,Apple,Croissant,1.45,Food
3,MCCOMISH,CLARINE,2000-01-16,2000-01-18,Barista,False,26,Los Angeles,CA,90081,400 Lincoln Ave,373,2000-01-27,False,True,373,4,31,31,Apple,Croissant,1.45,Food
3,LUOTO,JENA,2000-01-27,2000-01-30,Barista,False,27,Los Angeles,CA,90081,400 Lincoln Ave,373,2000-01-27,False,True,373,4,31,31,Apple,Croissant,1.45,Food
6,RININGER,LESTER,2000-01-26,2000-01-30,Manager,True,6,San Diego,CA,92110,1507 Front St,832,2000-01-12,False,False,832,3,31,31,Apple,Croissant,1.45,Food
1,COCOROS,ADAN,2000-08-19,2000-01-25,Manager,True,1,San Francisco,CA,94171,150 Hayes St,135,2000-05-09,False,True,135,2,31,31,Apple,Croissant,1.45,Food
12,SPURZEM,BRITTNEY,2000-01-25,2000-01-26,Manager,True,12,Stockton,CA,95208,300 Oak St,803,2000-01-10,False,False,803,1,31,31,Apple,Croissant,1.45,Food
17,HEISE,CHARMAINE,2000-01-23,2000-01-28,Manager,True,17,Las Vegas,NV,89101,4122 Rainbow Blvd,184,2000-01-20,False,True,184,1,31,31,Apple,Croissant,1.45,Food
17,SMOTHERMAN,KARRI,2000-01-05,2000-01-28,Cashier,True,45,Las Vegas,NV,89101,4122 Rainbow Blvd,184,2000-01-20,False,True,184,1,31,31,Apple,Croissant,1.45,Food
17,BOWERMAN,STEPHENIE,2000-01-03,2000-01-22,Manager,True,46,Las Vegas,NV,89101,4122 Rainbow Blvd,184,2000-01-20,False,True,184,1,31,31,Apple,Croissant,1.45,Food
17,SPECKEN,MARC,2000-01-12,2000-01-13,Shift Manager,True,47,Las Vegas,NV,89101,4122 Rainbow Blvd,184,2000-01-20,False,True,184,1,31,31,Apple,Croissant,1.45,Food
5,YERGIN,MARCELINA,2000-01-24,2000-01-27,Manager,True,5,Los Angeles,CA,90001,200 Olive St,901,2000-01-14,True,True,901,3,31,31,Apple,Croissant,1.45,Food
5,BUBIER,ANDRES,2000-01-20,2000-01-26,Shift Manager,True,28,Los Angeles,CA,90001,200 Olive St,901,2000-01-14,True,True,901,3,31,31,Apple,Croissant,1.45,Food
5,PLEAS,DEMARCUS,2000-01-21,2000-01-30,Barista,True,29,Los Angeles,CA,90001,200 Olive St,901,2000-01-14,True,True,901,3,31,31,Apple,Croissant,1.45,Food
5,SCHNEIDMAN,MATT,2000-01-18,2000-01-23,Cashier,True,30,Los Angeles,CA,90001,200 Olive St,901,2000-01-14,True,True,901,3,31,31,Apple,Croissant,1.45,Food
5,DILGARD,BEATA,2000-01-17,2000-01-18,Barista,True,31,Los Angeles,CA,90001,200 Olive St,901,2000-01-14,True,True,901,3,31,31,Apple,Croissant,1.45,Food
5,KLINNERT,YON,2000-01-02,2000-01-12,Cashier,True,32,Los Angeles,CA,90001,200 Olive St,901,2000-01-14,True,True,901,3,31,31,Apple,Croissant,1.45,Food
5,STATHIS,LAURICE,2000-01-08,2000-01-10,Cashier,False,33,Los Angeles,CA,90001,200 Olive St,901,2000-01-14,True,True,901,3,31,31,Apple,Croissant,1.45,Food
8,MARSCHALL,WYATT,2000-01-04,2000-01-30,Manager,True,8,Santa Barbara,CA,93108,1337 Anacapa St,915,2000-01-02,False,False,915,4,31,31,Apple,Croissant,1.45,Food
3,HUCKABEE,COLLEEN,2000-01-18,2000-01-28,Manager,True,3,Los Angeles,CA,90081,400 Lincoln Ave,275,2000-01-19,False,False,275,3,31,31,Apple,Croissant,1.45,Food
3,TYSARCZYK,BENNY,2000-01-19,2000-01-20,Cashier,False,25,Los Angeles,CA,90081,400 Lincoln Ave,275,2000-01-19,False,False,275,3,31,31,Apple,Croissant,1.45,Food
3,MCCOMISH,CLARINE,2000-01-16,2000-01-18,Barista,False,26,Los Angeles,CA,90081,400 Lincoln Ave,275,2000-01-19,False,False,275,3,31,31,Apple,Croissant,1.45,Food
3,LUOTO,JENA,2000-01-27,2000-01-30,Barista,False,27,Los Angeles,CA,90081,400 Lincoln Ave,275,2000-01-19,False,False,275,3,31,31,Apple,Croissant,1.45,Food
3,HUCKABEE,COLLEEN,2000-01-18,2000-01-28,Manager,True,3,Los Angeles,CA,90081,400 Lincoln Ave,535,2000-01-18,False,False,535,5,31,31,Apple,Croissant,1.45,Food
3,TYSARCZYK,BENNY,2000-01-19,2000-01-20,Cashier,False,25,Los Angeles,CA,90081,400 Lincoln Ave,535,2000-01-18,False,False,535,5,31,31,Apple,Croissant,1.45,Food
3,MCCOMISH,CLARINE,2000-01-16,2000-01-18,Barista,False,26,Los Angeles,CA,90081,400 Lincoln Ave,535,2000-01-18,False,False,535,5,31,31,Apple,Croissant,1.45,Food
3,LUOTO,JENA,2000-01-27,2000-01-30,Barista,False,27,Los Angeles,CA,90081,400 Lincoln Ave,535,2000-01-18,False,False,535,5,31,31,Apple,Croissant,1.45,Food
18,LAZZARA,ROSALBA,2000-01-28,2000-01-30,Manager,True,18,Phoenix,AZ,85016,2400 Camelback Rd,174,2000-01-29,True,False,174,2,31,31,Apple,Croissant,1.45,Food
15,PROO,SONIA,2000-01-03,2000-01-18,Manager,True,15,Olympia,WA,98512,312 State Ave,996,2000-01-03,False,False,996,3,31,31,Apple,Croissant,1.45,Food
16,WORDLOW,WILL,2000-01-09,2000-01-14,Manager,True,16,Reno,NV,89507,446 Center St,716,2000-01-27,False,False,716,4,31,31,Apple,Croissant,1.45,Food
14,CRATCH,RODNEY,2000-01-03,2000-01-17,Manager,True,14,Seattle,WA,98111,550 Thomas St,420,2000-01-03,False,False,420,5,31,31,Apple,Croissant,1.45,Food
14,SEINER,CLEMENTE,2000-01-26,2000-01-29,Barista,False,41,Seattle,WA,98111,550 Thomas St,420,2000-01-03,False,False,420,5,31,31,Apple,Croissant,1.45,Food
14,ROLLINGER,SANTOS,2000-01-13,2000-01-25,Shift Manager,True,42,Seattle,WA,98111,550 Thomas St,420,2000-01-03,False,False,420,5,31,31,Apple,Croissant,1.45,Food
14,JI,STARLA,2000-01-07,2000-01-12,Shift Manager,True,43,Seattle,WA,98111,550 Thomas St,420,2000-01-03,False,False,420,5,31,31,Apple,Croissant,1.45,Food
14,KOVALCHIK,DARRICK,2000-01-08,2000-01-21,Barista,True,44,Seattle,WA,98111,550 Thomas St,420,2000-01-03,False,False,420,5,31,31,Apple,Croissant,1.45,Food
4,STIDMAN,WILLIEMAE,2000-01-02,2000-01-18,Manager,True,4,Los Angeles,CA,90001,800 Olympic Blvd,104,2000-01-25,False,False,104,5,31,31,Apple,Croissant,1.45,Food
7,TOLMAN,BRICE,2000-01-17,2000-01-25,Manager,True,7,San Jose,CA,95106,200 Keyes St,483,2000-01-25,False,True,483,5,31,31,Apple,Croissant,1.45,Food
17,HEISE,CHARMAINE,2000-01-23,2000-01-28,Manager,True,17,Las Vegas,NV,89101,4122 Rainbow Blvd,36,2000-01-14,True,True,36,1,31,31,Apple,Croissant,1.45,Food
17,SMOTHERMAN,KARRI,2000-01-05,2000-01-28,Cashier,True,45,Las Vegas,NV,89101,4122 Rainbow Blvd,36,2000-01-14,True,True,36,1,31,31,Apple,Croissant,1.45,Food
17,BOWERMAN,STEPHENIE,2000-01-03,2000-01-22,Manager,True,46,Las Vegas,NV,89101,4122 Rainbow Blvd,36,2000-01-14,True,True,36,1,31,31,Apple,Croissant,1.45,Food
17,SPECKEN,MARC,2000-01-12,2000-01-13,Shift Manager,True,47,Las Vegas,NV,89101,4122 Rainbow Blvd,36,2000-01-14,True,True,36,1,31,31,Apple,Croissant,1.45,Food
6,RININGER,LESTER,2000-01-26,2000-01-30,Manager,True,6,San Diego,CA,92110,1507 Front St,392,2000-01-23,False,True,392,2,34,34,Chocolate,Croissant,1.75,Food
20,DEBRECHT,JERALD,2000-01-04,2000-01-19,Manager,True,20,Tucson,AZ,85701,1900 Speedway Blvd,53,2000-01-22,True,False,53,4,34,34,Chocolate,Croissant,1.75,Food
20,BARRIE,RENE,2000-01-20,2000-01-28,Manager,True,21,Tucson,AZ,85701,1900 Speedway Blvd,53,2000-01-22,True,False,53,4,34,34,Chocolate,Croissant,1.75,Food
20,BRANDSTETTER,MOISES,2000-01-04,2000-01-10,Shift Manager,True,50,Tucson,AZ,85701,1900 Speedway Blvd,53,2000-01-22,True,False,53,4,34,34,Chocolate,Croissant,1.75,Food
1,COCOROS,ADAN,2000-08-19,2000-01-25,Manager,True,1,San Francisco,CA,94171,150 Hayes St,723,2000-01-01,True,False,723,4,34,34,Chocolate,Croissant,1.75,Food
15,PROO,SONIA,2000-01-03,2000-01-18,Manager,True,15,Olympia,WA,98512,312 State Ave,22,2000-01-01,True,False,22,1,34,34,Chocolate,Croissant,1.75,Food
4,STIDMAN,WILLIEMAE,2000-01-02,2000-01-18,Manager,True,4,Los Angeles,CA,90001,800 Olympic Blvd,618,2000-01-06,False,False,618,2,34,34,Chocolate,Croissant,1.75,Food
13,PADMANABHAN,JOSEF,2000-01-05,2000-01-21,Manager,True,13,Portland,OR,97209,678 Burnside St,867,2000-01-16,False,False,867,2,34,34,Chocolate,Croissant,1.75,Food
13,WIMBLEY,ALFONZO,2000-01-28,2000-01-30,Cashier,True,39,Portland,OR,97209,678 Burnside St,867,2000-01-16,False,False,867,2,34,34,Chocolate,Croissant,1.75,Food
13,SAAVEDRA,HYACINTH,2000-01-27,2000-01-29,Cashier,True,40,Portland,OR,97209,678 Burnside St,867,2000-01-16,False,False,867,2,34,34,Chocolate,Croissant,1.75,Food
19,NOLLETTE,ANGELO,2000-01-22,2000-01-28,Manager,True,19,Flagstaff,AZ,86001,700 University Ave,250,2000-01-01,True,True,250,5,34,34,Chocolate,Croissant,1.75,Food
19,CZWAKIEL,TALITHA,2000-01-25,2000-01-28,Manager,True,48,Flagstaff,AZ,86001,700 University Ave,250,2000-01-01,True,True,250,5,34,34,Chocolate,Croissant,1.75,Food
19,SAVE,AUDRY,2000-01-21,2000-01-29,Manager,True,49,Flagstaff,AZ,86001,700 University Ave,250,2000-01-01,True,True,250,5,34,34,Chocolate,Croissant,1.75,Food
3,HUCKABEE,COLLEEN,2000-01-18,2000-01-28,Manager,True,3,Los Angeles,CA,90081,400 Lincoln Ave,452,2000-01-09,False,False,452,1,34,34,Chocolate,Croissant,1.75,Food
3,TYSARCZYK,BENNY,2000-01-19,2000-01-20,Cashier,False,25,Los Angeles,CA,90081,400 Lincoln Ave,452,2000-01-09,False,False,452,1,34,34,Chocolate,Croissant,1.75,Food
3,MCCOMISH,CLARINE,2000-01-16,2000-01-18,Barista,False,26,Los Angeles,CA,90081,400 Lincoln Ave,452,2000-01-09,False,False,452,1,34,34,Chocolate,Croissant,1.75,Food
3,LUOTO,JENA,2000-01-27,2000-01-30,Barista,False,27,Los Angeles,CA,90081,400 Lincoln Ave,452,2000-01-09,False,False,452,1,34,34,Chocolate,Croissant,1.75,Food
20,DEBRECHT,JERALD,2000-01-04,2000-01-19,Manager,True,20,Tucson,AZ,85701,1900 Speedway Blvd,258,2000-01-25,False,False,258,2,34,34,Chocolate,Croissant,1.75,Food
20,BARRIE,RENE,2000-01-20,2000-01-28,Manager,True,21,Tucson,AZ,85701,1900 Speedway Blvd,258,2000-01-25,False,False,258,2,34,34,Chocolate,Croissant,1.75,Food
20,BRANDSTETTER,MOISES,2000-01-04,2000-01-10,Shift Manager,True,50,Tucson,AZ,85701,1900 Speedway Blvd,258,2000-01-25,False,False,258,2,34,34,Chocolate,Croissant,1.75,Food
8,MARSCHALL,WYATT,2000-01-04,2000-01-30,Manager,True,8,Santa Barbara,CA,93108,1337 Anacapa St,845,2000-01-04,False,True,845,5,34,34,Chocolate,Croissant,1.75,Food
1,COCOROS,ADAN,2000-08-19,2000-01-25,Manager,True,1,San Francisco,CA,94171,150 Hayes St,486,2000-02-26,True,True,486,5,34,34,Chocolate,Croissant,1.75,Food
10,DURNEY,FELIPE,2000-01-07,2000-01-18,Manager,True,10,Bakersfield,CA,93308,1850 Truxtun Ave,552,2000-01-25,False,False,552,1,34,34,Chocolate,Croissant,1.75,Food
5,YERGIN,MARCELINA,2000-01-24,2000-01-27,Manager,True,5,Los Angeles,CA,90001,200 Olive St,568,2000-01-03,False,False,568,4,34,34,Chocolate,Croissant,1.75,Food
5,BUBIER,ANDRES,2000-01-20,2000-01-26,Shift Manager,True,28,Los Angeles,CA,90001,200 Olive St,568,2000-01-03,False,False,568,4,34,34,Chocolate,Croissant,1.75,Food
5,PLEAS,DEMARCUS,2000-01-21,2000-01-30,Barista,True,29,Los Angeles,CA,90001,200 Olive St,568,2000-01-03,False,False,568,4,34,34,Chocolate,Croissant,1.75,Food
5,SCHNEIDMAN,MATT,2000-01-18,2000-01-23,Cashier,True,30,Los Angeles,CA,90001,200 Olive St,568,2000-01-03,False,False,568,4,34,34,Chocolate,Croissant,1.75,Food
5,DILGARD,BEATA,2000-01-17,2000-01-18,Barista,True,31,Los Angeles,CA,90001,200 Olive St,568,2000-01-03,False,False,568,4,34,34,Chocolate,Croissant,1.75,Food
5,KLINNERT,YON,2000-01-02,2000-01-12,Cashier,True,32,Los Angeles,CA,90001,200 Olive St,568,2000-01-03,False,False,568,4,34,34,Chocolate,Croissant,1.75,Food
5,STATHIS,LAURICE,2000-01-08,2000-01-10,Cashier,False,33,Los Angeles,CA,90001,200 Olive St,568,2000-01-03,False,False,568,4,34,34,Chocolate,Croissant,1.75,Food
15,PROO,SONIA,2000-01-03,2000-01-18,Manager,True,15,Olympia,WA,98512,312 State Ave,838,2000-01-17,False,False,838,2,34,34,Chocolate,Croissant,1.75,Food
10,DURNEY,FELIPE,2000-01-07,2000-01-18,Manager,True,10,Bakersfield,CA,93308,1850 Truxtun Ave,229,2000-01-04,False,False,229,3,34,34,Chocolate,Croissant,1.75,Food
7,TOLMAN,BRICE,2000-01-17,2000-01-25,Manager,True,7,San Jose,CA,95106,200 Keyes St,100,2000-01-08,True,False,100,4,34,34,Chocolate,Croissant,1.75,Food
1,COCOROS,ADAN,2000-08-19,2000-01-25,Manager,True,1,San Francisco,CA,94171,150 Hayes St,176,2000-12-06,False,False,176,4,34,34,Chocolate,Croissant,1.75,Food
1,COCOROS,ADAN,2000-08-19,2000-01-25,Manager,True,1,San Francisco,CA,94171,150 Hayes St,1000,2000-08-03,False,False,1000,3,34,34,Chocolate,Croissant,1.75,Food
3,HUCKABEE,COLLEEN,2000-01-18,2000-01-28,Manager,True,3,Los Angeles,CA,90081,400 Lincoln Ave,234,2000-01-17,False,False,234,5,34,34,Chocolate,Croissant,1.75,Food
3,TYSARCZYK,BENNY,2000-01-19,2000-01-20,Cashier,False,25,Los Angeles,CA,90081,400 Lincoln Ave,234,2000-01-17,False,False,234,5,34,34,Chocolate,Croissant,1.75,Food
3,MCCOMISH,CLARINE,2000-01-16,2000-01-18,Barista,False,26,Los Angeles,CA,90081,400 Lincoln Ave,234,2000-01-17,False,False,234,5,34,34,Chocolate,Croissant,1.75,Food
3,LUOTO,JENA,2000-01-27,2000-01-30,Barista,False,27,Los Angeles,CA,90081,400 Lincoln Ave,234,2000-01-17,False,False,234,5,34,34,Chocolate,Croissant,1.75,Food
1,COCOROS,ADAN,2000-08-19,2000-01-25,Manager,True,1,San Francisco,CA,94171,150 Hayes St,293,2000-06-24,True,False,293,1,34,34,Chocolate,Croissant,1.75,Food
14,CRATCH,RODNEY,2000-01-03,2000-01-17,Manager,True,14,Seattle,WA,98111,550 Thomas St,404,2000-01-09,False,False,404,5,34,34,Chocolate,Croissant,1.75,Food
14,SEINER,CLEMENTE,2000-01-26,2000-01-29,Barista,False,41,Seattle,WA,98111,550 Thomas St,404,2000-01-09,False,False,404,5,34,34,Chocolate,Croissant,1.75,Food
14,ROLLINGER,SANTOS,2000-01-13,2000-01-25,Shift Manager,True,42,Seattle,WA,98111,550 Thomas St,404,2000-01-09,False,False,404,5,34,34,Chocolate,Croissant,1.75,Food
14,JI,STARLA,2000-01-07,2000-01-12,Shift Manager,True,43,Seattle,WA,98111,550 Thomas St,404,2000-01-09,False,False,404,5,34,34,Chocolate,Croissant,1.75,Food
14,KOVALCHIK,DARRICK,2000-01-08,2000-01-21,Barista,True,44,Seattle,WA,98111,550 Thomas St,404,2000-01-09,False,False,404,5,34,34,Chocolate,Croissant,1.75,Food
16,WORDLOW,WILL,2000-01-09,2000-01-14,Manager,True,16,Reno,NV,89507,446 Center St,320,2000-01-15,True,False,320,1,34,34,Chocolate,Croissant,1.75,Food
16,WORDLOW,WILL,2000-01-09,2000-01-14,Manager,True,16,Reno,NV,89507,446 Center St,967,2000-01-24,False,False,967,3,34,34,Chocolate,Croissant,1.75,Food
15,PROO,SONIA,2000-01-03,2000-01-18,Manager,True,15,Olympia,WA,98512,312 State Ave,866,2000-01-25,False,False,866,5,34,34,Chocolate,Croissant,1.75,Food
9,DIERCKS,MAEGAN,2000-01-25,2000-01-26,Manager,True,9,Monterey,CA,93943,730 Park Ave,767,2000-01-24,False,False,767,4,34,34,Chocolate,Croissant,1.75,Food
9,BULOSAN,JAMIE,2000-01-21,2000-01-26,Shift Manager,True,34,Monterey,CA,93943,730 Park Ave,767,2000-01-24,False,False,767,4,34,34,Chocolate,Croissant,1.75,Food
9,PIEPENBURG,ROLF,2000-01-20,2000-01-25,Shift Manager,True,35,Monterey,CA,93943,730 Park Ave,767,2000-01-24,False,False,767,4,34,34,Chocolate,Croissant,1.75,Food
9,FERDIN,ERICA,2000-01-02,2000-01-04,Shift Manager,True,36,Monterey,CA,93943,730 Park Ave,767,2000-01-24,False,False,767,4,34,34,Chocolate,Croissant,1.75,Food
9,THIRY,SILVANA,2000-01-02,2000-01-29,Barista,True,37,Monterey,CA,93943,730 Park Ave,767,2000-01-24,False,False,767,4,34,34,Chocolate,Croissant,1.75,Food
9,LOPATA,NICHOL,2000-01-27,2000-01-28,Shift Manager,True,38,Monterey,CA,93943,730 Park Ave,767,2000-01-24,False,False,767,4,34,34,Chocolate,Croissant,1.75,Food
9,DIERCKS,MAEGAN,2000-01-25,2000-01-26,Manager,True,9,Monterey,CA,93943,730 Park Ave,990,2000-01-23,False,False,990,5,34,34,Chocolate,Croissant,1.75,Food
9,BULOSAN,JAMIE,2000-01-21,2000-01-26,Shift Manager,True,34,Monterey,CA,93943,730 Park Ave,990,2000-01-23,False,False,990,5,34,34,Chocolate,Croissant,1.75,Food
9,PIEPENBURG,ROLF,2000-01-20,2000-01-25,Shift Manager,True,35,Monterey,CA,93943,730 Park Ave,990,2000-01-23,False,False,990,5,34,34,Chocolate,Croissant,1.75,Food
9,FERDIN,ERICA,2000-01-02,2000-01-04,Shift Manager,True,36,Monterey,CA,93943,730 Park Ave,990,2000-01-23,False,False,990,5,34,34,Chocolate,Croissant,1.75,Food
9,THIRY,SILVANA,2000-01-02,2000-01-29,Barista,True,37,Monterey,CA,93943,730 Park Ave,990,2000-01-23,False,False,990,5,34,34,Chocolate,Croissant,1.75,Food
9,LOPATA,NICHOL,2000-01-27,2000-01-28,Shift Manager,True,38,Monterey,CA,93943,730 Park Ave,990,2000-01-23,False,False,990,5,34,34,Chocolate,Croissant,1.75,Food
2,ROHLA,JESSE,2000-03-27,2000-08-30,Manager,True,2,San Luis Obispo,CA,93405,1430 Chorro St,457,2000-01-18,False,True,457,4,34,34,Chocolate,Croissant,1.75,Food
2,PESCH,MARGARETT,2000-01-26,2000-01-30,Cashier,True,22,San Luis Obispo,CA,93405,1430 Chorro St,457,2000-01-18,False,True,457,4,34,34,Chocolate,Croissant,1.75,Food
2,HAUSLADEN,LUISE,2000-01-22,2000-01-29,Shift Manager,True,23,San Luis Obispo,CA,93405,1430 Chorro St,457,2000-01-18,False,True,457,4,34,34,Chocolate,Croissant,1.75,Food
2,IWANEJKO,BEA,2000-01-21,2000-01-24,Manager,True,24,San Luis Obispo,CA,93405,1430 Chorro St,457,2000-01-18,False,True,457,4,34,34,Chocolate,Croissant,1.75,Food
18,LAZZARA,ROSALBA,2000-01-28,2000-01-30,Manager,True,18,Phoenix,AZ,85016,2400 Camelback Rd,574,2000-01-25,False,False,574,4,34,34,Chocolate,Croissant,1.75,Food
20,DEBRECHT,JERALD,2000-01-04,2000-01-19,Manager,True,20,Tucson,AZ,85701,1900 Speedway Blvd,807,2000-01-26,False,True,807,4,34,34,Chocolate,Croissant,1.75,Food
20,BARRIE,RENE,2000-01-20,2000-01-28,Manager,True,21,Tucson,AZ,85701,1900 Speedway Blvd,807,2000-01-26,False,True,807,4,34,34,Chocolate,Croissant,1.75,Food
20,BRANDSTETTER,MOISES,2000-01-04,2000-01-10,Shift Manager,True,50,Tucson,AZ,85701,1900 Speedway Blvd,807,2000-01-26,False,True,807,4,34,34,Chocolate,Croissant,1.75,Food
8,MARSCHALL,WYATT,2000-01-04,2000-01-30,Manager,True,8,Santa Barbara,CA,93108,1337 Anacapa St,304,2000-01-27,False,False,304,1,34,34,Chocolate,Croissant,1.75,Food
6,RININGER,LESTER,2000-01-26,2000-01-30,Manager,True,6,San Diego,CA,92110,1507 Front St,536,2000-01-25,False,True,536,4,34,34,Chocolate,Croissant,1.75,Food
11,STILNER,TOVA,2000-01-19,2000-01-27,Manager,True,11,Sacramento,CA,94211,1420 15th st,611,2000-01-13,False,False,611,2,34,34,Chocolate,Croissant,1.75,Food
16,WORDLOW,WILL,2000-01-09,2000-01-14,Manager,True,16,Reno,NV,89507,446 Center St,369,2000-01-25,False,True,369,3,34,34,Chocolate,Croissant,1.75,Food
14,CRATCH,RODNEY,2000-01-03,2000-01-17,Manager,True,14,Seattle,WA,98111,550 Thomas St,337,2000-01-05,False,False,337,1,34,34,Chocolate,Croissant,1.75,Food
14,SEINER,CLEMENTE,2000-01-26,2000-01-29,Barista,False,41,Seattle,WA,98111,550 Thomas St,337,2000-01-05,False,False,337,1,34,34,Chocolate,Croissant,1.75,Food
14,ROLLINGER,SANTOS,2000-01-13,2000-01-25,Shift Manager,True,42,Seattle,WA,98111,550 Thomas St,337,2000-01-05,False,False,337,1,34,34,Chocolate,Croissant,1.75,Food
14,JI,STARLA,2000-01-07,2000-01-12,Shift Manager,True,43,Seattle,WA,98111,550 Thomas St,337,2000-01-05,False,False,337,1,34,34,Chocolate,Croissant,1.75,Food
